campaign_id,category,platform,industry,budget,duration_days,start_date,end_date,min_followers,min_engagement,deliverables,content_rights,target_age_group,target_gender,brand_total_campaigns,brand_avg_rating,brand_completion_rate,applications_count
4099,Business,TikTok,Fashion,1785,40,2026-02-10,2026-03-22,1000,0.012,"[""Blog"", ""Reel""]",True,18-24,All,11,4.1,0.498,19
4100,Music,YouTube,Sports,1735,7,2026-01-29,2026-02-05,50000,0.014,"[""Blog"", ""Video""]",True,55-64,Male,8,3.22,0.965,35
4101,Lifestyle,Facebook,Real Estate,845,56,2025-12-09,2026-02-03,5000,0.043,"[""Video"", ""Blog"", ""Post"", ""Reel""]",True,45-54,Male,12,2.24,0.752,61
4102,Fashion,TikTok,Home & Garden,534,25,2025-12-11,2026-01-05,10000,0.024,"[""Post""]",True,25-34,All,4,2.89,0.606,3
4103,Travel,YouTube,Automotive,1817,25,2025-12-09,2026-01-03,100000,0.033,"[""Video"", ""Reel""]",False,55-64,Female,10,3.27,0.958,61
4104,Gaming,Instagram,Sports,2078,7,2026-02-06,2026-02-13,5000,0.047,"[""Reel"", ""Story"", ""Post""]",False,65+,Male,12,2.62,0.939,10
4105,Fashion,Instagram,Home & Garden,519,8,2025-12-18,2025-12-26,100000,0.042,"[""Blog"", ""Video""]",True,25-34,All,8,2.73,0.855,6
4106,Health,YouTube,Real Estate,1866,17,2025-12-31,2026-01-17,10000,0.046,"[""Story"", ""Blog""]",False,25-34,All,10,4.47,0.903,40
4107,Business,Facebook,Fashion,554,7,2026-01-12,2026-01-19,1000,0.028,"[""Blog"", ""Story""]",True,25-34,Male,6,2.46,0.802,42
4108,Fitness,Instagram,Home & Garden,938,20,2026-01-25,2026-02-14,1000,0.019,"[""Reel"", ""Video""]",True,55-64,Female,7,4.57,0.714,49
4109,Health,Twitter,Health & Wellness,1025,36,2026-02-06,2026-03-14,5000,0.023,"[""Video""]",False,18-24,Male,6,3.66,0.499,139
4110,Education,Instagram,Real Estate,716,25,2025-11-20,2025-12-15,5000,0.035,"[""Reel""]",False,13-17,Female,12,2.81,0.992,14
4111,Art,Instagram,Finance,3891,10,2025-11-27,2025-12-07,50000,0.012,"[""Story"", ""Post"", ""Video"", ""Blog""]",True,18-24,Male,8,4.04,0.879,50
4112,Gaming,LinkedIn,Travel & Tourism,2477,30,2026-01-12,2026-02-11,50000,0.026,"[""Video"", ""Story"", ""Blog"", ""Reel""]",False,65+,All,13,4.25,0.77,43
4113,Health,Instagram,Finance,1803,24,2025-12-23,2026-01-16,50000,0.016,"[""Reel"", ""Post""]",False,18-24,Female,12,3.64,0.654,25
4114,Travel,LinkedIn,E-commerce,5725,21,2025-12-12,2026-01-02,1000,0.03,"[""Post"", ""Reel"", ""Story"", ""Video""]",True,13-17,Female,14,2.48,0.722,47
4115,Technology,Twitter,Food & Beverage,1663,7,2025-11-24,2025-12-01,10000,0.046,"[""Reel"", ""Post"", ""Story"", ""Blog""]",False,65+,Female,10,4.39,0.792,48
4116,Music,Instagram,Food & Beverage,511,45,2026-01-13,2026-02-27,1000,0.039,"[""Story"", ""Video""]",False,18-24,All,10,3.8,0.496,76
4117,Fashion,LinkedIn,Home & Garden,812,32,2025-11-24,2025-12-26,5000,0.036,"[""Post"", ""Reel"", ""Blog""]",False,45-54,All,13,3.83,0.783,61
4118,DIY,YouTube,Technology,5278,9,2026-01-28,2026-02-06,1000,0.013,"[""Blog""]",False,45-54,Male,9,4.29,0.898,21
4119,Beauty,Facebook,Technology,2876,9,2025-11-15,2025-11-24,5000,0.027,"[""Story"", ""Post"", ""Video"", ""Reel""]",False,35-44,Male,6,4.12,0.849,56
4120,Music,LinkedIn,Health & Wellness,2863,38,2025-12-17,2026-01-24,5000,0.012,"[""Post"", ""Story"", ""Reel"", ""Video""]",False,13-17,Female,14,2.5,0.838,8
4121,Food,Facebook,Beauty & Cosmetics,893,20,2025-11-18,2025-12-08,1000,0.036,"[""Story"", ""Post"", ""Blog""]",True,18-24,All,7,3.97,0.814,36
4122,Entertainment,YouTube,Gaming,744,7,2025-11-19,2025-11-26,5000,0.038,"[""Reel"", ""Blog"", ""Post"", ""Video""]",False,45-54,Female,8,3.63,0.924,96
4123,Gaming,Facebook,Finance,974,32,2025-12-13,2026-01-14,50000,0.03,"[""Story""]",False,45-54,All,4,4.5,0.925,41
4124,Education,TikTok,Education,726,44,2026-01-14,2026-02-27,1000,0.034,"[""Video"", ""Blog"", ""Reel"", ""Post""]",False,13-17,Female,10,4.2,0.869,12
4125,Beauty,LinkedIn,Technology,4920,36,2026-01-22,2026-02-27,5000,0.016,"[""Video"", ""Blog"", ""Post""]",False,55-64,All,7,4.63,0.815,59
4126,Sports,Facebook,Home & Garden,591,13,2026-02-09,2026-02-22,1000,0.015,"[""Video"", ""Blog"", ""Story""]",False,55-64,Female,14,2.23,0.922,18
4127,Gaming,YouTube,Education,1141,87,2026-01-02,2026-03-30,50000,0.027,"[""Post"", ""Video"", ""Reel"", ""Story""]",False,25-34,Male,11,2.74,0.893,37
4128,Gaming,Instagram,E-commerce,1298,15,2026-01-06,2026-01-21,1000,0.04,"[""Blog"", ""Reel"", ""Post"", ""Video""]",False,35-44,Male,13,3.92,0.93,32
4129,Education,Twitter,Gaming,2829,35,2026-02-07,2026-03-14,5000,0.012,"[""Video"", ""Blog"", ""Reel""]",False,45-54,All,8,4.0,0.948,23
4130,Education,Facebook,Finance,506,25,2026-01-01,2026-01-26,5000,0.046,"[""Post"", ""Story"", ""Video"", ""Blog"", ""Reel""]",False,65+,Male,4,2.54,0.921,54
4131,Photography,YouTube,Automotive,1870,32,2025-11-30,2026-01-01,1000,0.03,"[""Blog"", ""Post"", ""Video""]",False,25-34,Male,14,3.87,0.766,28
4132,Travel,Facebook,Automotive,767,44,2025-11-13,2025-12-27,10000,0.046,"[""Reel"", ""Story""]",True,25-34,Female,15,4.37,0.876,50
4133,Photography,Twitter,Health & Wellness,1339,43,2026-02-01,2026-03-16,10000,0.042,"[""Reel"", ""Blog""]",False,25-34,Male,12,3.71,0.767,38
4134,Parenting,TikTok,Health & Wellness,587,8,2026-01-11,2026-01-19,5000,0.011,"[""Reel"", ""Blog"", ""Video"", ""Post""]",True,35-44,All,13,3.33,0.894,42
4135,Beauty,TikTok,Food & Beverage,2109,20,2026-01-28,2026-02-17,5000,0.019,"[""Blog""]",True,65+,All,15,3.62,0.894,41
4136,Business,Facebook,Education,861,24,2025-11-13,2025-12-07,50000,0.033,"[""Blog"", ""Reel"", ""Video"", ""Story""]",True,65+,Female,13,3.96,0.973,0
4137,Fashion,Twitter,E-commerce,782,51,2025-12-15,2026-02-04,10000,0.036,"[""Story""]",False,65+,Female,4,3.42,0.905,31
4138,DIY,Instagram,Travel & Tourism,898,44,2025-12-16,2026-01-29,50000,0.038,"[""Reel"", ""Blog"", ""Post""]",True,25-34,All,11,4.2,0.628,25
4139,Technology,Instagram,Travel & Tourism,6168,14,2025-11-20,2025-12-04,10000,0.04,"[""Blog"", ""Post"", ""Video""]",False,13-17,Female,11,4.11,0.624,50
4140,Entertainment,Twitter,Food & Beverage,4367,7,2026-01-07,2026-01-14,5000,0.018,"[""Post"", ""Blog"", ""Story""]",True,18-24,Male,9,3.45,0.966,19
4141,Food,Facebook,Food & Beverage,897,17,2026-01-09,2026-01-26,1000,0.033,"[""Story""]",False,18-24,Female,9,2.99,0.655,19
4142,Entertainment,Twitter,E-commerce,754,7,2025-12-04,2025-12-11,50000,0.047,"[""Reel"", ""Story""]",True,45-54,Female,7,4.4,0.938,12
4143,DIY,YouTube,Health & Wellness,1375,37,2025-12-04,2026-01-10,10000,0.021,"[""Story""]",False,45-54,Female,10,1.32,0.802,21
4144,Gaming,LinkedIn,Gaming,2931,39,2025-11-13,2025-12-22,50000,0.039,"[""Story"", ""Video"", ""Reel"", ""Post""]",True,65+,Male,7,3.58,0.871,71
4145,Technology,TikTok,Food & Beverage,941,39,2026-01-21,2026-03-01,1000,0.018,"[""Story"", ""Blog""]",True,55-64,Female,9,2.9,0.781,27
4146,Parenting,Facebook,Education,943,60,2025-11-14,2026-01-13,50000,0.025,"[""Reel""]",False,65+,All,9,4.13,0.873,8
4147,Fashion,TikTok,Gaming,1707,38,2025-12-08,2026-01-15,1000,0.032,"[""Post"", ""Video"", ""Blog"", ""Story""]",True,25-34,Male,7,3.1,0.828,80
4148,Technology,Instagram,Technology,13800,29,2026-02-09,2026-03-10,1000,0.045,"[""Post""]",True,13-17,All,9,3.54,0.805,29
4149,Education,TikTok,Automotive,1263,7,2026-01-20,2026-01-27,5000,0.029,"[""Reel"", ""Blog"", ""Video""]",True,45-54,Female,16,4.55,0.927,32
4150,Fashion,YouTube,Automotive,4771,49,2026-02-07,2026-03-28,5000,0.015,"[""Reel"", ""Video""]",False,55-64,Male,11,3.54,0.538,35
4151,Fashion,LinkedIn,Real Estate,586,7,2026-02-03,2026-02-10,10000,0.04,"[""Post""]",True,35-44,All,11,3.08,0.98,100
4152,Fitness,Instagram,Finance,4082,10,2025-11-25,2025-12-05,10000,0.024,"[""Post"", ""Story"", ""Video""]",False,35-44,All,18,4.32,0.755,44
4153,DIY,LinkedIn,Finance,553,7,2026-02-06,2026-02-13,5000,0.045,"[""Story"", ""Post"", ""Reel"", ""Blog""]",False,13-17,All,5,2.95,0.743,35
4154,Sports,LinkedIn,Gaming,550,61,2026-01-21,2026-03-23,5000,0.044,"[""Video""]",False,13-17,Female,12,3.67,0.562,31
4155,Travel,Twitter,Technology,627,21,2026-01-07,2026-01-28,1000,0.035,"[""Post""]",True,25-34,Male,6,3.33,0.964,34
4156,Lifestyle,LinkedIn,Technology,3531,35,2025-12-24,2026-01-28,5000,0.036,"[""Reel"", ""Post""]",True,25-34,Female,12,2.35,0.936,42
4157,Fashion,Instagram,Technology,679,45,2026-01-06,2026-02-20,10000,0.021,"[""Post"", ""Video"", ""Reel""]",True,25-34,Female,14,3.99,0.858,6
4158,Travel,LinkedIn,Gaming,859,24,2025-12-09,2026-01-02,1000,0.024,"[""Reel"", ""Story""]",False,35-44,Male,4,1.88,0.72,48
4159,Music,TikTok,Health & Wellness,2816,90,2025-11-25,2026-02-23,5000,0.017,"[""Post"", ""Blog"", ""Video""]",True,45-54,Male,8,4.49,0.748,67
4160,Music,YouTube,Fashion,914,14,2025-11-25,2025-12-09,10000,0.04,"[""Story"", ""Video"", ""Reel"", ""Blog""]",True,35-44,Female,14,3.07,0.736,3
4161,Entertainment,TikTok,Entertainment,1009,15,2026-01-17,2026-02-01,10000,0.019,"[""Reel"", ""Video"", ""Blog""]",False,65+,All,14,3.42,0.844,23
4162,Travel,Twitter,Food & Beverage,21284,58,2026-02-01,2026-03-31,5000,0.019,"[""Story"", ""Blog"", ""Post""]",True,45-54,Female,9,3.37,0.728,48
4163,Parenting,LinkedIn,Fashion,706,33,2025-12-19,2026-01-21,1000,0.038,"[""Video"", ""Reel"", ""Post""]",False,13-17,All,12,2.5,0.765,98
4164,DIY,LinkedIn,Travel & Tourism,794,7,2025-12-10,2025-12-17,5000,0.026,"[""Post""]",False,55-64,All,9,2.96,0.747,23
4165,Business,Instagram,Fashion,1045,11,2025-11-22,2025-12-03,50000,0.034,"[""Reel"", ""Video"", ""Post""]",False,45-54,Female,8,4.58,0.911,65
4166,Beauty,LinkedIn,Real Estate,1150,16,2026-01-30,2026-02-15,5000,0.042,"[""Story"", ""Video"", ""Reel""]",True,65+,Male,5,3.35,0.716,36
4167,Photography,YouTube,Beauty & Cosmetics,2655,10,2025-11-21,2025-12-01,5000,0.043,"[""Video""]",True,35-44,All,10,3.99,0.857,28
4168,Lifestyle,Instagram,Beauty & Cosmetics,5468,40,2025-12-23,2026-02-01,1000,0.038,"[""Video"", ""Reel"", ""Post""]",False,25-34,Male,14,2.68,0.758,26
4169,Parenting,Facebook,Real Estate,2350,23,2025-11-23,2025-12-16,1000,0.015,"[""Story"", ""Blog""]",False,18-24,Female,9,4.53,0.609,9
4170,Travel,Facebook,Entertainment,647,23,2026-01-23,2026-02-15,50000,0.025,"[""Blog""]",True,35-44,All,4,3.59,0.625,42
4171,Sports,LinkedIn,Automotive,854,78,2025-12-01,2026-02-17,1000,0.015,"[""Video"", ""Blog""]",True,18-24,Male,14,2.25,0.747,81
4172,Lifestyle,Twitter,Technology,2446,28,2025-11-17,2025-12-15,5000,0.027,"[""Reel""]",False,65+,All,10,2.55,0.692,59
4173,Food,Facebook,Technology,39314,12,2025-12-17,2025-12-29,10000,0.027,"[""Post""]",False,18-24,Male,5,4.25,0.46,41
4174,Technology,TikTok,E-commerce,622,36,2025-11-23,2025-12-29,100000,0.015,"[""Video"", ""Post""]",False,45-54,Female,7,2.93,0.656,25
4175,Photography,LinkedIn,Beauty & Cosmetics,1034,52,2025-11-18,2026-01-09,10000,0.044,"[""Video"", ""Post"", ""Story"", ""Reel""]",True,45-54,Male,9,4.58,0.966,75
4176,Entertainment,TikTok,Home & Garden,2860,10,2026-02-04,2026-02-14,5000,0.027,"[""Reel"", ""Post"", ""Story"", ""Blog""]",False,45-54,Female,11,1.62,0.796,66
4177,Parenting,YouTube,Entertainment,773,30,2025-12-07,2026-01-06,1000,0.031,"[""Post"", ""Video"", ""Reel"", ""Blog""]",False,18-24,Female,14,4.3,0.653,51
4178,Lifestyle,LinkedIn,Gaming,1753,24,2025-11-27,2025-12-21,10000,0.015,"[""Blog""]",False,55-64,Male,20,3.19,0.694,16
4179,Technology,TikTok,Education,1002,30,2025-12-17,2026-01-16,50000,0.032,"[""Post"", ""Story""]",True,25-34,Female,12,4.58,0.686,6
4180,Food,Instagram,Travel & Tourism,826,10,2025-12-27,2026-01-06,1000,0.038,"[""Video"", ""Reel"", ""Story""]",True,35-44,Male,16,4.45,0.94,141
4181,Sports,LinkedIn,Beauty & Cosmetics,529,18,2025-11-25,2025-12-13,5000,0.015,"[""Post"", ""Reel""]",False,18-24,Female,7,2.48,0.914,25
4182,Gaming,TikTok,Technology,1807,24,2025-12-10,2026-01-03,5000,0.02,"[""Video"", ""Reel"", ""Story"", ""Post""]",False,35-44,Male,7,2.88,0.937,43
4183,Health,Instagram,Beauty & Cosmetics,581,23,2026-01-21,2026-02-13,10000,0.044,"[""Video"", ""Reel"", ""Post"", ""Blog""]",False,55-64,Male,9,4.27,0.721,34
4184,Entertainment,YouTube,Beauty & Cosmetics,955,7,2026-02-02,2026-02-09,5000,0.023,"[""Video"", ""Blog"", ""Story""]",True,55-64,Male,12,3.47,0.912,55
4185,Finance,LinkedIn,Food & Beverage,606,22,2026-02-06,2026-02-28,50000,0.026,"[""Post"", ""Story""]",False,45-54,All,8,3.52,0.779,78
4186,Business,Facebook,Food & Beverage,1220,56,2025-12-09,2026-02-03,50000,0.044,"[""Video"", ""Reel""]",False,35-44,Female,11,3.17,0.774,13
4187,Health,LinkedIn,Travel & Tourism,1355,22,2026-02-01,2026-02-23,5000,0.031,"[""Story"", ""Video"", ""Blog""]",False,55-64,Female,9,4.49,0.855,72
4188,Food,TikTok,Gaming,1102,8,2025-12-16,2025-12-24,5000,0.015,"[""Story"", ""Reel"", ""Post""]",False,35-44,All,6,2.06,0.892,25
4189,Sports,LinkedIn,Fashion,731,29,2025-11-29,2025-12-28,5000,0.012,"[""Story"", ""Video""]",False,55-64,Female,8,4.12,0.506,47
4190,Gaming,YouTube,Gaming,521,21,2025-11-26,2025-12-17,1000,0.017,"[""Blog"", ""Story"", ""Video"", ""Post"", ""Reel""]",True,25-34,All,7,3.74,0.791,16
4191,DIY,Facebook,Sports,1389,16,2026-01-24,2026-02-09,10000,0.045,"[""Blog""]",False,35-44,Female,5,4.35,0.838,77
4192,Photography,Facebook,Travel & Tourism,1144,7,2025-11-27,2025-12-04,1000,0.028,"[""Reel"", ""Post""]",False,45-54,Female,9,3.35,0.863,44
4193,Beauty,Twitter,Real Estate,751,7,2026-01-02,2026-01-09,5000,0.03,"[""Blog"", ""Post""]",True,18-24,Female,12,2.09,0.831,40
4194,Finance,Twitter,Fashion,20843,31,2026-01-23,2026-02-23,50000,0.022,"[""Post"", ""Reel"", ""Blog""]",True,45-54,Female,10,2.53,0.838,28
4195,Business,YouTube,Technology,1197,57,2026-02-05,2026-04-03,5000,0.018,"[""Reel"", ""Video""]",True,45-54,Female,6,4.76,0.695,32
4196,Parenting,Instagram,E-commerce,2627,18,2025-12-10,2025-12-28,5000,0.019,"[""Video"", ""Story"", ""Blog""]",False,35-44,Male,8,4.25,0.95,11
4197,Health,TikTok,Home & Garden,1040,7,2025-12-22,2025-12-29,5000,0.035,"[""Video"", ""Story"", ""Reel"", ""Blog"", ""Post""]",True,13-17,Male,17,2.9,0.694,79
4198,Fashion,TikTok,Beauty & Cosmetics,992,69,2026-01-10,2026-03-20,50000,0.019,"[""Post""]",False,25-34,Male,13,2.94,0.873,101
4199,Parenting,Instagram,Real Estate,586,22,2025-12-02,2025-12-24,1000,0.039,"[""Video"", ""Blog"", ""Story""]",True,35-44,Female,6,4.04,0.933,26
4200,Fashion,Instagram,Entertainment,1000,31,2025-12-06,2026-01-06,1000,0.031,"[""Blog"", ""Video"", ""Post"", ""Reel""]",True,55-64,Male,10,4.53,0.764,38
4201,Lifestyle,YouTube,Entertainment,555,24,2025-12-20,2026-01-13,50000,0.028,"[""Story"", ""Video"", ""Post""]",False,35-44,Female,7,3.65,0.898,43
4202,Lifestyle,LinkedIn,Education,6597,21,2026-01-05,2026-01-26,50000,0.036,"[""Post"", ""Story""]",False,65+,Female,12,3.98,0.907,53
4203,Pets,Facebook,Health & Wellness,1339,15,2025-12-11,2025-12-26,10000,0.031,"[""Video"", ""Story""]",False,18-24,Female,9,4.64,0.86,23
4204,Sports,YouTube,Health & Wellness,829,20,2025-11-20,2025-12-10,1000,0.012,"[""Post"", ""Story""]",True,45-54,Male,7,4.06,0.926,66
4205,Sports,TikTok,Education,503,53,2026-01-30,2026-03-24,5000,0.019,"[""Blog"", ""Video""]",True,18-24,All,9,3.19,0.811,30
4206,Pets,TikTok,Sports,2663,56,2025-11-27,2026-01-22,5000,0.039,"[""Blog"", ""Reel"", ""Post"", ""Story""]",False,65+,Male,12,3.02,0.886,92
4207,Education,Instagram,E-commerce,692,60,2026-01-17,2026-03-18,5000,0.021,"[""Reel"", ""Blog"", ""Post""]",False,55-64,Male,7,4.44,0.841,28
4208,Health,LinkedIn,Entertainment,604,31,2025-12-09,2026-01-09,1000,0.049,"[""Video""]",False,13-17,Female,12,4.66,0.88,21
4209,Pets,Facebook,E-commerce,535,13,2025-12-14,2025-12-27,5000,0.024,"[""Blog"", ""Reel"", ""Video""]",True,18-24,All,13,3.64,0.838,37
4210,Music,YouTube,Travel & Tourism,569,21,2025-11-16,2025-12-07,100000,0.046,"[""Blog"", ""Post"", ""Story"", ""Video""]",False,18-24,Male,9,2.77,0.994,32
4211,Finance,Twitter,E-commerce,1672,31,2025-12-21,2026-01-21,5000,0.034,"[""Story"", ""Post"", ""Video"", ""Blog"", ""Reel""]",False,35-44,All,9,4.15,0.899,30
4212,Beauty,YouTube,Sports,633,42,2026-02-07,2026-03-21,1000,0.016,"[""Blog""]",False,45-54,All,2,3.11,0.899,19
4213,Food,Facebook,Home & Garden,510,14,2025-11-13,2025-11-27,5000,0.036,"[""Post"", ""Reel""]",False,45-54,All,9,4.12,0.866,22
4214,Photography,Twitter,Home & Garden,1315,59,2026-02-10,2026-04-10,50000,0.045,"[""Reel"", ""Video""]",True,65+,All,10,2.12,0.761,69
4215,DIY,LinkedIn,Sports,580,40,2025-12-17,2026-01-26,5000,0.025,"[""Post"", ""Video"", ""Reel"", ""Blog"", ""Story""]",False,25-34,All,16,2.3,0.618,56
4216,Pets,LinkedIn,Food & Beverage,596,7,2025-12-07,2025-12-14,1000,0.011,"[""Video""]",False,65+,Male,4,2.5,0.914,81
4217,Fitness,TikTok,Food & Beverage,5008,36,2026-01-16,2026-02-21,5000,0.01,"[""Blog"", ""Story"", ""Post""]",False,35-44,Female,8,3.7,0.824,15
4218,Sports,TikTok,Travel & Tourism,1131,14,2026-01-17,2026-01-31,50000,0.033,"[""Story"", ""Reel"", ""Blog"", ""Video"", ""Post""]",True,13-17,Male,6,4.11,0.845,60
4219,Sports,LinkedIn,Technology,545,19,2025-12-31,2026-01-19,10000,0.05,"[""Video"", ""Blog"", ""Reel""]",False,55-64,Female,11,3.23,0.821,29
4220,Education,Twitter,Entertainment,1492,8,2025-11-17,2025-11-25,50000,0.049,"[""Post"", ""Blog"", ""Story""]",False,25-34,Female,10,4.33,0.791,31
4221,Pets,LinkedIn,Fashion,3668,60,2025-11-26,2026-01-25,5000,0.012,"[""Video"", ""Post"", ""Reel""]",True,35-44,Female,14,4.01,0.557,20
4222,Beauty,TikTok,Finance,648,14,2026-01-01,2026-01-15,50000,0.034,"[""Blog"", ""Video"", ""Story""]",False,35-44,Male,6,0.89,0.907,87
4223,Fitness,Twitter,Home & Garden,1196,90,2025-11-27,2026-02-25,5000,0.027,"[""Blog"", ""Story"", ""Reel""]",True,45-54,Female,10,4.68,0.712,44
4224,Gaming,TikTok,Real Estate,1287,28,2025-12-28,2026-01-25,5000,0.03,"[""Video""]",True,18-24,Male,12,2.8,0.698,18
4225,Entertainment,TikTok,Home & Garden,716,51,2026-01-30,2026-03-22,10000,0.033,"[""Blog"", ""Post""]",True,18-24,Female,13,3.92,0.81,37
4226,Photography,Twitter,Real Estate,552,10,2026-01-23,2026-02-02,50000,0.027,"[""Story"", ""Video"", ""Post""]",True,13-17,Male,13,4.23,0.955,56
4227,DIY,Facebook,Entertainment,704,12,2026-01-19,2026-01-31,100000,0.028,"[""Blog"", ""Reel"", ""Story"", ""Video"", ""Post""]",True,13-17,Female,10,4.57,0.654,27
4228,Sports,TikTok,Automotive,631,29,2025-12-08,2026-01-06,5000,0.049,"[""Video"", ""Reel"", ""Blog""]",False,45-54,All,13,4.53,0.845,36
4229,Pets,Facebook,Beauty & Cosmetics,4576,47,2026-01-20,2026-03-08,1000,0.024,"[""Story"", ""Video"", ""Reel"", ""Blog""]",True,65+,Female,10,3.41,0.494,53
4230,Lifestyle,LinkedIn,Education,1105,21,2026-01-08,2026-01-29,1000,0.029,"[""Post"", ""Video"", ""Reel""]",True,25-34,Male,14,4.09,0.864,48
4231,Sports,TikTok,Finance,843,85,2025-12-26,2026-03-21,1000,0.035,"[""Blog"", ""Reel""]",False,25-34,All,9,3.69,0.976,21
4232,Entertainment,YouTube,Education,873,23,2025-11-22,2025-12-15,5000,0.015,"[""Post"", ""Reel"", ""Video""]",False,35-44,All,9,0.91,0.611,92
4233,Entertainment,Facebook,Travel & Tourism,7167,19,2025-12-02,2025-12-21,10000,0.011,"[""Video""]",False,55-64,Male,10,2.67,0.879,60
4234,Parenting,Instagram,Health & Wellness,574,12,2026-01-12,2026-01-24,1000,0.014,"[""Video"", ""Post"", ""Blog""]",False,55-64,Male,8,2.91,0.691,61
4235,Technology,LinkedIn,Food & Beverage,6477,7,2025-12-03,2025-12-10,10000,0.023,"[""Story""]",False,65+,Female,18,3.83,0.773,10
4236,Health,YouTube,Travel & Tourism,732,64,2025-11-16,2026-01-19,10000,0.021,"[""Post"", ""Video""]",False,55-64,All,16,3.5,0.776,29
4237,Photography,TikTok,Gaming,1605,7,2025-12-01,2025-12-08,10000,0.013,"[""Blog"", ""Video""]",True,18-24,All,10,4.53,0.811,22
4238,Entertainment,Twitter,Education,2016,58,2026-01-10,2026-03-09,1000,0.038,"[""Video"", ""Blog""]",False,25-34,All,6,3.59,0.569,86
4239,Art,TikTok,Sports,1160,12,2025-12-05,2025-12-17,1000,0.011,"[""Video"", ""Post"", ""Reel"", ""Blog"", ""Story""]",False,25-34,Male,9,3.55,0.887,45
4240,Music,Instagram,Travel & Tourism,623,9,2025-11-16,2025-11-25,10000,0.017,"[""Video"", ""Post"", ""Reel"", ""Story"", ""Blog""]",False,13-17,Male,9,4.3,0.885,24
4241,Business,TikTok,Entertainment,1447,7,2026-01-31,2026-02-07,1000,0.032,"[""Story""]",True,65+,Female,6,4.34,0.686,9
4242,Music,Instagram,Entertainment,514,20,2025-11-30,2025-12-20,50000,0.041,"[""Post"", ""Story""]",False,13-17,Male,12,4.85,0.694,25
4243,DIY,Instagram,Home & Garden,4312,65,2025-12-05,2026-02-08,1000,0.01,"[""Video"", ""Story""]",False,35-44,All,9,3.37,0.8,25
4244,Art,Facebook,Entertainment,562,7,2025-12-15,2025-12-22,10000,0.045,"[""Video""]",False,18-24,Female,8,4.73,0.643,23
4245,Parenting,LinkedIn,Sports,1032,12,2025-12-12,2025-12-24,10000,0.046,"[""Story"", ""Blog"", ""Post""]",True,65+,Male,14,3.0,0.889,20
4246,Health,YouTube,Finance,854,16,2025-12-03,2025-12-19,1000,0.014,"[""Story"", ""Post""]",True,45-54,Female,7,2.98,0.546,41
4247,Parenting,YouTube,Beauty & Cosmetics,2957,12,2026-01-15,2026-01-27,1000,0.039,"[""Story"", ""Video"", ""Reel"", ""Post""]",True,65+,Male,13,2.63,0.908,48
4248,Beauty,Instagram,Entertainment,2688,63,2025-12-30,2026-03-03,50000,0.043,"[""Video""]",False,45-54,All,16,4.47,0.476,94
4249,Photography,Twitter,Technology,713,7,2025-12-10,2025-12-17,50000,0.028,"[""Video"", ""Blog"", ""Post"", ""Story"", ""Reel""]",False,45-54,Male,12,3.69,0.545,23
4250,Sports,LinkedIn,Real Estate,4310,19,2025-11-18,2025-12-07,5000,0.011,"[""Video"", ""Post"", ""Blog"", ""Reel""]",False,45-54,All,12,3.5,0.77,28
4251,Travel,LinkedIn,Gaming,1490,15,2026-01-06,2026-01-21,50000,0.015,"[""Blog"", ""Reel"", ""Video"", ""Story""]",False,25-34,Male,5,2.64,0.741,12
4252,Health,TikTok,Entertainment,1315,20,2026-01-20,2026-02-09,1000,0.05,"[""Post""]",True,35-44,All,8,4.61,0.902,36
4253,Gaming,TikTok,E-commerce,1498,50,2026-01-28,2026-03-19,50000,0.04,"[""Post""]",False,35-44,All,6,2.11,0.662,95
4254,Health,TikTok,Home & Garden,1452,56,2026-01-06,2026-03-03,1000,0.019,"[""Story"", ""Reel""]",True,18-24,Male,11,3.28,0.766,14
4255,Beauty,TikTok,Health & Wellness,1130,36,2025-11-24,2025-12-30,1000,0.013,"[""Reel"", ""Video""]",False,55-64,All,11,2.59,0.776,56
4256,Parenting,Twitter,Education,710,18,2026-01-01,2026-01-19,100000,0.032,"[""Reel"", ""Story"", ""Post""]",True,18-24,Male,8,3.16,0.695,66
4257,Beauty,Instagram,Gaming,950,27,2025-11-13,2025-12-10,1000,0.04,"[""Video"", ""Reel"", ""Blog""]",False,55-64,All,10,2.67,0.908,51
4258,Business,LinkedIn,Finance,504,13,2025-12-23,2026-01-05,5000,0.019,"[""Reel"", ""Post""]",False,25-34,Female,12,3.39,0.835,24
4259,Technology,LinkedIn,E-commerce,693,50,2025-11-19,2026-01-08,100000,0.042,"[""Post"", ""Blog"", ""Video"", ""Story"", ""Reel""]",False,13-17,All,8,3.76,0.89,8
4260,Health,LinkedIn,Home & Garden,1197,35,2025-11-18,2025-12-23,5000,0.037,"[""Blog"", ""Video""]",False,65+,Male,10,4.23,0.823,46
4261,Fitness,Twitter,E-commerce,5125,12,2025-11-19,2025-12-01,50000,0.044,"[""Reel"", ""Video""]",False,35-44,All,8,4.3,0.769,72
4262,Business,LinkedIn,Gaming,533,37,2026-01-24,2026-03-02,10000,0.023,"[""Post"", ""Blog"", ""Story"", ""Reel""]",False,18-24,Male,10,4.39,0.881,28
4263,Fitness,Twitter,Finance,922,32,2025-12-28,2026-01-29,5000,0.042,"[""Post"", ""Story""]",False,18-24,Male,13,4.01,0.676,34
4264,Music,Twitter,Real Estate,5167,9,2026-02-10,2026-02-19,5000,0.031,"[""Reel"", ""Story""]",False,35-44,Female,9,4.87,0.828,11
