creator_id,campaign_id,category_match,followers_match,engagement_match,platform_match,experience_score,overall_rating,num_categories,num_languages,account_age_days,estimated_followers,estimated_engagement_rate,campaign_budget,campaign_duration_days,budget_fit,versatility_score,success_rate,outcome
creator_32,campaign_32,0.0,0.5,1.0,0.8740690761206189,2,2.891376687319639,3,2,1579,5000,0.08429971414759177,20000,76,2.0,0.6000000000000001,0.5782753374639278,0
creator_33,campaign_33,1.0,1.0,1.0,0.7069712290436828,5,4.2829219075007074,1,1,1750,50000,0.09044728097439221,50000,77,2.0,0.1,0.8565843815001415,1
creator_34,campaign_34,0.0,0.5,0.5,0.9999603908036927,4,4.443294057035969,4,2,371,5000,0.028333296249091866,1000,48,2.0,0.8,0.8886588114071937,1
creator_35,campaign_35,0.0,1.0,1.0,0.7736045645242515,5,4.3831918178282585,1,2,1228,1000000,0.058412323017796496,5000,67,0.11407212387244672,0.2,0.8766383635656517,1
creator_36,campaign_36,0.0,1.0,0.5,0.8841145354855593,5,3.6760336901120247,5,4,1206,100000,0.011088737874226094,20000,54,2.0,2.0,0.735206738022405,1
creator_37,campaign_37,0.0,1.0,1.0,0.9188712233045244,4,2.849031650882416,4,2,1126,10000,0.06678348818486149,1000,83,2.0,0.8,0.5698063301764832,1
creator_38,campaign_38,0.0,1.0,1.0,0.6466096189963016,2,2.681288740843906,1,3,1810,100000,0.05193395049709832,5000,30,1.8647749210427464,0.30000000000000004,0.5362577481687812,1
creator_39,campaign_39,0.0,1.0,0.5,0.7805559595335989,5,4.347417664488272,2,4,869,500000,0.015263133725432025,5000,89,0.23002160757832513,0.8,0.8694835328976543,1
creator_40,campaign_40,0.0,1.0,0.5,0.8471168168836399,1,4.78173093361104,1,4,684,100000,0.011200424035106136,20000,59,2.0,0.4,0.956346186722208,1
creator_41,campaign_41,0.0,1.0,1.0,0.9859576493911262,4,4.2896156108797925,2,3,295,1000000,0.08492431330505298,10000,66,0.23312112103091256,0.6000000000000001,0.8579231221759585,1
creator_42,campaign_42,0.0,1.0,1.0,0.6633417921508253,4,3.700722049476351,3,2,1699,100000,0.08255331676297377,10000,64,2.0,0.6000000000000001,0.7401444098952702,1
creator_43,campaign_43,0.0,0.5,1.0,0.825009137441832,4,4.434746672417058,3,3,1380,5000,0.07327257548841513,50000,55,2.0,0.9,0.8869493344834115,0
creator_44,campaign_44,0.0,0.5,1.0,0.9102499632375337,1,2.663081653168717,5,3,95,5000,0.06602066870413108,5000,15,2.0,1.5,0.5326163306337434,1
creator_45,campaign_45,0.0,1.0,1.0,0.6643621135854001,1,4.2594525125866625,5,4,721,1000000,0.07317583995957277,10000,57,0.234771956500279,2.0,0.8518905025173324,1
creator_46,campaign_46,0.0,1.0,1.0,0.6347218294858541,5,4.83407361008266,5,1,224,50000,0.06055240373663273,1000,58,0.41372973630945625,0.5,0.966814722016532,1
creator_47,campaign_47,0.0,0.5,0.5,0.7633134052892788,5,3.96110366035159,5,3,1054,5000,0.013738174386051898,1000,34,2.0,1.5,0.792220732070318,1
creator_48,campaign_48,0.0,0.5,1.0,0.7002247026271922,5,4.026343568266831,3,1,769,50000,0.096401657622327,5000,80,2.0,0.30000000000000004,0.8052687136533662,1
creator_49,campaign_49,0.0,1.0,0.5,0.8759101823984277,1,4.118797468247615,2,4,1148,50000,0.015324048598355138,20000,64,2.0,0.8,0.823759493649523,1
creator_50,campaign_0,0.0,0.5,1.0,0.6740586166957806,5,4.588117372213754,1,4,1390,5000,0.04171117706452085,50000,81,2.0,0.4,0.9176234744427507,1
creator_51,campaign_1,0.0,1.0,0.5,0.6497218547259673,2,2.8179429954796933,1,4,470,10000,0.01831208124153359,1000,83,2.0,0.4,0.5635885990959386,0
creator_52,campaign_2,0.0,1.0,1.0,0.8535152795629167,4,3.4856775869607013,3,4,1130,500000,0.07412869499892537,20000,65,1.1475530654250086,1.2000000000000002,0.6971355173921403,1
creator_53,campaign_3,0.0,1.0,0.5,0.7182634287372393,3,3.871808720872684,2,2,266,50000,0.0339974787738171,10000,43,2.0,0.4,0.7743617441745367,1
creator_54,campaign_4,1.0,1.0,1.0,0.7645363161660087,5,3.142459156218706,3,1,1689,500000,0.0396910864134158,10000,63,0.636444230640879,0.30000000000000004,0.6284918312437412,1
creator_55,campaign_5,0.0,1.0,0.5,0.9499880817911448,5,4.4957828344083675,3,1,609,50000,0.01947740659730627,50000,42,2.0,0.30000000000000004,0.8991565668816734,1
creator_56,campaign_6,1.0,1.0,0.5,0.7576832619402997,3,4.38606757289982,2,1,161,1000000,0.04104143154946921,50000,35,1.1399733170764361,0.2,0.877213514579964,1
creator_57,campaign_7,0.0,1.0,1.0,0.7328836695915035,1,3.0760516633915618,2,1,190,500000,0.055096328863654946,5000,22,0.32509206912910893,0.2,0.6152103326783124,1
creator_58,campaign_8,0.0,0.5,0.5,0.6596034173646604,4,4.220432580066707,4,2,1225,10000,0.02740866325119609,50000,39,2.0,0.8,0.8440865160133415,1
creator_59,campaign_9,0.0,1.0,0.5,0.6674623837305941,5,3.8941797617564164,5,2,327,10000,0.056583894238789456,1000,88,2.0,1.0,0.7788359523512833,1
creator_60,campaign_10,1.0,0.5,1.0,0.9693157072945146,1,3.54196747891989,1,3,1651,10000,0.09237189790249141,1000,21,2.0,0.30000000000000004,0.708393495783978,1
creator_61,campaign_11,0.0,1.0,0.5,0.9352368906827806,5,3.9132310237947436,5,1,768,500000,0.035349769190038766,10000,16,0.5110866155968878,0.5,0.7826462047589487,1
creator_62,campaign_12,0.0,1.0,1.0,0.9890477852891892,5,3.2673862548165507,4,3,231,1000000,0.09820189852828703,10000,26,0.30605503053881994,1.2000000000000002,0.6534772509633101,1
creator_63,campaign_13,0.0,1.0,1.0,0.6488787047316952,4,3.1076579787812797,1,1,993,1000000,0.07627752205988042,1000,47,0.03217857328019626,0.1,0.6215315957562559,0
creator_64,campaign_14,0.0,1.0,1.0,0.8385494122669637,5,4.018571902302877,2,1,971,1000000,0.09561896046206564,20000,81,0.4976892410096937,0.2,0.8037143804605755,1
creator_65,campaign_15,0.0,0.5,1.0,0.6361945167398211,5,4.7851692361774685,2,4,482,5000,0.061874906518422895,50000,20,2.0,0.8,0.9570338472354937,1
creator_66,campaign_16,0.0,1.0,0.5,0.9693626425273579,4,2.760426816655096,1,3,1784,100000,0.012907172162381362,1000,73,0.36226281891136475,0.30000000000000004,0.5520853633310192,0
creator_67,campaign_17,0.0,1.0,1.0,0.8594549476553155,3,3.151978463811137,4,1,1641,500000,0.042990554788434124,20000,67,1.2690442037993808,0.4,0.6303956927622274,1
creator_68,campaign_18,0.0,0.5,0.5,0.9578481076272268,5,4.653820325745096,2,2,814,5000,0.026312029439359452,20000,27,2.0,0.4,0.9307640651490192,1
creator_69,campaign_19,0.0,1.0,1.0,0.6075884585963006,5,4.352156574904433,4,2,1039,1000000,0.07794109713530409,20000,46,0.45954229025960935,0.8,0.8704313149808867,1
creator_70,campaign_20,0.0,1.0,1.0,0.7461278252659373,5,4.596438553681281,1,1,1687,10000,0.08488794859127477,20000,15,2.0,0.1,0.9192877107362563,1
creator_71,campaign_21,0.0,1.0,0.5,0.9065382901141712,5,4.000886713772704,5,3,372,5000,0.018615808655734888,50000,38,2.0,1.5,0.8001773427545409,1
creator_72,campaign_22,1.0,0.5,1.0,0.9467131148462629,5,4.626566612034033,3,1,237,10000,0.04550296968839069,50000,65,2.0,0.30000000000000004,0.9253133224068065,1
creator_73,campaign_23,0.0,1.0,1.0,0.7486325751406804,3,3.0604663768556417,4,1,326,100000,0.08202254091337105,5000,45,1.6337379289025409,0.4,0.6120932753711283,1
creator_74,campaign_24,0.0,1.0,1.0,0.6459424277340706,5,3.1018613674284476,5,3,652,500000,0.08667884963662936,5000,58,0.3223870707120078,1.5,0.6203722734856896,1
creator_75,campaign_25,0.0,1.0,0.5,0.7736804111909757,3,3.0334297683871556,5,3,892,1000000,0.02567813578088346,5000,23,0.1648299245991263,1.5,0.6066859536774312,0
creator_76,campaign_26,0.0,1.0,0.5,0.8334786331213662,4,4.99466756228393,1,4,1669,1000000,0.026558064784981794,10000,66,0.20021352523064143,0.4,0.9989335124567861,1
creator_77,campaign_27,1.0,1.0,1.0,0.878019150279708,3,3.885042547769047,4,2,1685,50000,0.0865322294715583,20000,65,2.0,0.8,0.7770085095538094,1
creator_78,campaign_28,0.0,1.0,0.5,0.9172050899517461,5,4.81101780179247,2,2,1460,100000,0.04033293638965851,1000,64,0.20785622527262818,0.4,0.9622035603584941,1
creator_79,campaign_29,0.0,1.0,1.0,0.947191908975899,5,2.6535436041095504,3,1,721,1000000,0.08620904795739973,1000,52,0.03768545572235169,0.30000000000000004,0.5307087208219101,0
creator_80,campaign_30,0.0,1.0,0.5,0.6751973278518738,5,4.328310441686095,5,4,1609,50000,0.034375243392609924,5000,31,2.0,2.0,0.865662088337219,1
creator_81,campaign_31,0.0,1.0,1.0,0.8682550985305781,5,4.906163834391065,5,2,1520,500000,0.08625384855144676,50000,17,2.0,1.0,0.981232766878213,1
creator_82,campaign_32,0.0,0.5,1.0,0.9066469856517259,5,4.169151307818391,2,3,1300,5000,0.08090902915329283,10000,64,2.0,0.6000000000000001,0.8338302615636781,0
creator_83,campaign_33,0.0,1.0,0.5,0.6243490661165604,5,3.693099687022328,2,3,190,100000,0.041618252873967025,50000,19,2.0,0.6000000000000001,0.7386199374044656,1
creator_84,campaign_34,1.0,0.5,1.0,0.7375361215438889,5,2.9503425678305155,1,3,1004,5000,0.09663869262046847,1000,47,2.0,0.30000000000000004,0.5900685135661031,1
creator_85,campaign_35,0.0,1.0,0.5,0.904523199502393,3,4.740141718744962,1,2,1349,500000,0.022205886355413616,50000,10,2.0,0.2,0.9480283437489924,1
creator_86,campaign_36,1.0,0.5,1.0,0.6035170452141034,5,4.312161538350944,2,3,1570,5000,0.086115270962091,10000,43,2.0,0.6000000000000001,0.8624323076701887,1
creator_87,campaign_37,0.0,0.5,1.0,0.9957420060510076,1,4.013973183929476,5,1,1057,5000,0.06802270465160064,20000,60,2.0,0.5,0.8027946367858952,0
creator_88,campaign_38,0.0,1.0,0.5,0.608888576304153,5,3.9252339239708123,4,1,1132,10000,0.012451339232579267,50000,21,2.0,0.4,0.7850467847941625,1
creator_89,campaign_39,0.0,1.0,1.0,0.9699698858856067,5,3.6916599990489356,1,2,502,5000,0.07759582148191886,5000,69,2.0,0.2,0.7383319998097871,1
creator_90,campaign_40,0.0,0.5,1.0,0.9925954654646879,5,4.749231550694016,1,1,292,5000,0.04197185749093197,5000,7,2.0,0.1,0.9498463101388032,1
creator_91,campaign_41,0.0,1.0,0.5,0.8113971558756472,1,3.041177158224051,5,1,1158,500000,0.04070637202675296,20000,39,1.3152801668206238,0.5,0.6082354316448102,1
creator_92,campaign_42,0.0,1.0,1.0,0.9344012155234518,5,3.130904204363799,4,1,1792,1000000,0.058509280818276485,1000,65,0.03193965495993834,0.4,0.6261808408727598,1
creator_93,campaign_43,0.0,1.0,1.0,0.6010914978052063,5,4.817433926979421,5,1,348,50000,0.06385410488795468,1000,54,0.4151587816906541,0.5,0.9634867853958842,1
creator_94,campaign_44,0.0,1.0,1.0,0.8645243400197574,5,4.295945711940441,3,2,849,500000,0.06821041960054168,20000,22,0.9311104627980121,0.6000000000000001,0.8591891423880883,1
creator_95,campaign_45,0.0,0.5,1.0,0.8275943391857842,5,3.3043412907824057,1,4,1638,5000,0.047463543356443,10000,60,2.0,0.4,0.6608682581564811,1
creator_96,campaign_46,0.0,1.0,0.5,0.7681715824561806,5,3.820160914021436,3,1,1545,1000000,0.02755242865196885,50000,30,1.3088453896400303,0.30000000000000004,0.7640321828042872,1
creator_97,campaign_47,1.0,1.0,1.0,0.6893763798757397,5,2.7776428317500432,3,4,992,5000,0.09103055350964837,5000,68,2.0,1.2000000000000002,0.5555285663500087,1
creator_98,campaign_48,0.0,1.0,0.5,0.9292451563409059,1,4.7950289024136055,2,2,1514,500000,0.020426683447123083,20000,30,0.8341972658364116,0.4,0.9590057804827211,0
creator_99,campaign_49,0.0,1.0,1.0,0.6746807938233229,5,4.894790217100982,4,1,1085,1000000,0.07986499794630977,20000,79,0.4085976949558693,0.4,0.9789580434201964,1
creator_0,campaign_0,0.0,1.0,0.5,0.9440822548826906,5,3.98567076507522,4,3,233,500000,0.022214266930090484,20000,47,1.0035951878038551,1.2000000000000002,0.797134153015044,1
creator_1,campaign_1,0.0,1.0,1.0,0.7561600527142983,5,3.2996325973242753,1,4,270,50000,0.05966507749035399,50000,37,2.0,0.4,0.659926519464855,1
creator_2,campaign_2,0.0,1.0,1.0,0.6360514161072701,5,4.605610105209688,5,2,1228,500000,0.09488694616752488,1000,87,0.04342529989105413,1.0,0.9211220210419375,0
creator_3,campaign_3,0.0,1.0,0.5,0.6432746629298642,2,3.40587904677367,5,3,1254,1000000,0.02889346845515437,10000,35,0.29360995686188057,1.5,0.681175809354734,0
creator_4,campaign_4,0.0,1.0,1.0,0.963103996496189,2,4.829494136164996,2,2,189,1000000,0.09320521868630757,1000,83,0.02070610237440064,0.4,0.9658988272329992,1
creator_5,campaign_5,0.0,1.0,0.5,0.9558436109262589,5,4.204068745899442,5,1,1729,1000000,0.016767689878862124,5000,77,0.11893240339794375,0.5,0.8408137491798884,1
creator_6,campaign_6,0.0,1.0,1.0,0.9376560008260799,5,3.106831381124428,5,2,426,50000,0.09887984459754089,1000,17,0.6437426930058102,1.0,0.6213662762248856,1
creator_7,campaign_7,1.0,1.0,1.0,0.7392155773686155,3,3.784000946592798,3,1,1044,500000,0.037186561071025276,10000,38,0.5285410939975704,0.30000000000000004,0.7568001893185596,1
creator_8,campaign_8,1.0,1.0,0.5,0.9771508588613961,5,4.354916763285733,4,3,572,1000000,0.05090890622747868,50000,63,1.1481275697741604,1.2000000000000002,0.8709833526571465,1
creator_9,campaign_9,0.0,1.0,1.0,0.9840233103059094,4,3.7588711824406444,1,3,140,500000,0.04897490965853434,50000,86,2.0,0.30000000000000004,0.7517742364881289,1
creator_10,campaign_10,0.0,1.0,1.0,0.9389262964763597,4,4.506255084663601,3,2,1411,1000000,0.05682300261520845,1000,50,0.022191375792359334,0.6000000000000001,0.9012510169327201,1
creator_11,campaign_11,0.0,0.5,0.5,0.771661001820759,5,4.8787605300879,5,3,925,5000,0.0451363135327474,50000,36,2.0,1.5,0.9757521060175799,1
creator_12,campaign_12,0.0,1.0,1.0,0.7773493019355733,3,4.146487952971178,1,1,1414,10000,0.08213575354601282,20000,28,2.0,0.1,0.8292975905942356,1
creator_13,campaign_13,0.0,0.5,1.0,0.9686076769349685,5,3.6627723905898275,4,1,690,10000,0.09283242825224741,50000,58,2.0,0.4,0.7325544781179655,1
creator_14,campaign_14,0.0,0.5,0.5,0.7692349479415617,2,4.2983063845118,5,4,1616,50000,0.017719548047855957,1000,16,0.4652995438404885,2.0,0.85966127690236,1
creator_15,campaign_15,1.0,1.0,1.0,0.951169444893331,5,4.548155011805072,1,2,999,500000,0.09294248206544738,1000,76,0.0439738750066533,0.2,0.9096310023610144,1
creator_16,campaign_16,0.0,1.0,0.5,0.8440612335596555,5,3.0876525125251035,5,4,1608,50000,0.051373987160353185,1000,36,0.6477412830255262,2.0,0.6175305025050207,0
creator_17,campaign_17,0.0,0.5,1.0,0.8340660746013391,5,4.959187515869534,4,4,1359,10000,0.09264164520569983,5000,60,2.0,1.6,0.9918375031739067,1
creator_18,campaign_18,0.0,1.0,1.0,0.7667768065084237,5,2.559973518698802,3,1,492,100000,0.026842348773803933,10000,29,2.0,0.30000000000000004,0.5119947037397604,1
creator_19,campaign_19,0.0,0.5,1.0,0.9885968225892855,5,3.525156121196426,3,3,512,10000,0.09274553570878107,50000,24,2.0,0.9,0.7050312242392852,1
creator_20,campaign_20,0.0,1.0,1.0,0.7146228096580509,1,4.438322452383565,4,4,114,500000,0.07448941612209627,1000,26,0.045062070668748205,1.6,0.8876644904767129,1
creator_21,campaign_21,1.0,1.0,1.0,0.9651495371905854,4,4.909789476464574,2,3,851,5000,0.05400040448091158,10000,89,2.0,0.6000000000000001,0.9819578952929149,1
creator_22,campaign_22,0.0,1.0,1.0,0.9152862725578016,5,2.510061528992223,2,1,809,500000,0.08013039859740298,5000,29,0.39839660838971347,0.2,0.5020123057984446,1
creator_23,campaign_23,0.0,0.5,1.0,0.6919829537227942,3,4.692098515187965,5,2,666,10000,0.04920985186314695,50000,81,2.0,1.0,0.9384197030375929,1
creator_24,campaign_24,0.0,1.0,0.5,0.756427551660568,5,3.2271499348573274,1,3,53,500000,0.011838984946437252,5000,64,0.3098709450090084,0.30000000000000004,0.6454299869714655,1
creator_25,campaign_25,0.0,1.0,0.5,0.890601383762785,2,3.286280925931533,5,4,449,50000,0.048702122861050884,1000,55,0.6085906972280765,2.0,0.6572561851863066,1
creator_26,campaign_26,0.0,1.0,1.0,0.8638680170798313,5,2.6365657219162113,5,1,667,1000000,0.07920184955927277,20000,56,0.758562543453851,0.5,0.5273131443832423,0
creator_27,campaign_27,0.0,0.5,1.0,0.8836346725695399,5,2.915455710808548,4,1,1566,5000,0.08169658408605734,5000,29,2.0,0.4,0.5830911421617097,1
creator_28,campaign_28,0.0,0.5,1.0,0.8076428734806542,5,4.093571190938174,5,4,1746,5000,0.09452433092996074,1000,51,2.0,2.0,0.8187142381876347,1
creator_29,campaign_29,0.0,1.0,0.5,0.9252738680798382,5,3.8356762165047797,4,3,1736,100000,0.02451131275911811,1000,69,0.26071022254095255,1.2000000000000002,0.767135243300956,1
creator_30,campaign_30,0.0,0.5,0.5,0.8919170928473295,5,3.4091702835929327,5,1,1766,5000,0.03678502822492835,20000,18,2.0,0.5,0.6818340567185865,1
creator_31,campaign_31,0.0,1.0,1.0,0.8750169042209164,4,4.5331373778047475,4,2,618,100000,0.08693899451268237,20000,25,2.0,0.8,0.9066274755609495,1
creator_32,campaign_32,0.0,1.0,1.0,0.9365438395837329,5,3.009546700462208,5,4,608,1000000,0.08136870249834528,20000,58,0.6645519073330342,2.0,0.6019093400924416,0
creator_33,campaign_33,0.0,1.0,1.0,0.6819548914767102,5,4.404677834884348,4,4,132,500000,0.05626472097641929,5000,51,0.2270313601780723,1.6,0.8809355669768696,0
creator_34,campaign_34,0.0,1.0,1.0,0.7316042309229602,5,4.086892298899549,4,2,785,500000,0.06536109606864554,50000,81,2.0,0.8,0.8173784597799099,1
creator_35,campaign_35,0.0,1.0,1.0,0.8624702523865668,5,3.475117662909612,4,1,1079,50000,0.09230275954081044,50000,84,2.0,0.4,0.6950235325819224,1
creator_36,campaign_36,0.0,1.0,0.5,0.7752550285478267,5,2.929031369872439,2,4,106,500000,0.019602106349434427,1000,55,0.06828195903163377,0.8,0.5858062739744878,0
creator_37,campaign_37,0.0,1.0,1.0,0.8175109235359541,5,3.6537324037289816,5,3,467,5000,0.0779992953257224,10000,29,2.0,1.5,0.7307464807457963,0
creator_38,campaign_38,0.0,1.0,0.5,0.7760165870616809,5,2.864470088051408,3,4,667,500000,0.015526271736582047,50000,59,2.0,1.2000000000000002,0.5728940176102816,0
creator_39,campaign_39,0.0,0.5,1.0,0.6773698044170771,5,3.467964281527865,2,3,1310,5000,0.09448944499129508,50000,54,2.0,0.6000000000000001,0.693592856305573,1
creator_40,campaign_40,0.0,1.0,0.5,0.8214115848464534,5,2.866314549453422,3,2,741,50000,0.014208401243004962,50000,84,2.0,0.6000000000000001,0.5732629098906844,1
creator_41,campaign_41,0.0,1.0,1.0,0.7732072473277282,5,2.702986477050811,2,2,1363,100000,0.09555620223432851,1000,69,0.36996115537029445,0.4,0.5405972954101622,1
creator_42,campaign_42,0.0,1.0,1.0,0.7441097200495468,5,3.935305234435055,5,1,1347,500000,0.06484561870890167,10000,48,0.5082197900430756,0.5,0.787061046887011,1
creator_43,campaign_43,0.0,1.0,1.0,0.9616562995617199,5,4.313057906962839,2,4,967,5000,0.08906372629812193,20000,69,2.0,0.8,0.8626115813925678,1
creator_44,campaign_44,0.0,1.0,0.5,0.8806013830749961,5,4.9424329068137975,3,3,1369,100000,0.030478269813924937,10000,53,2.0,0.9,0.9884865813627595,1
creator_45,campaign_45,0.0,1.0,1.0,0.6181213696244674,5,3.9061883386246308,1,4,1186,50000,0.040359589915023295,5000,27,2.0,0.4,0.7812376677249262,1
creator_46,campaign_46,0.0,0.5,1.0,0.8721408768607566,5,4.0076114232488695,1,3,1447,5000,0.05347246736714866,10000,89,2.0,0.30000000000000004,0.8015222846497739,1
creator_47,campaign_47,0.0,1.0,1.0,0.7016110770332161,5,4.982270480130284,2,4,275,100000,0.07420307982076635,10000,61,2.0,0.8,0.9964540960260567,1
creator_48,campaign_48,0.0,1.0,0.5,0.701673226417758,5,4.265309869789558,3,4,1711,1000000,0.03927950440877274,1000,68,0.023444955478682212,1.2000000000000002,0.8530619739579116,1
creator_49,campaign_49,0.0,0.5,1.0,0.7180029044975428,2,4.344749679878599,2,4,1434,10000,0.04283569551144462,10000,38,2.0,0.8,0.8689499359757198,1
creator_50,campaign_0,0.0,0.5,1.0,0.6712674464091353,5,4.286996519332739,2,1,1771,5000,0.07743636204979934,20000,11,2.0,0.2,0.8573993038665477,0
creator_51,campaign_1,0.0,1.0,1.0,0.8882861806628801,5,4.028340867382383,4,3,1306,100000,0.07304283111893865,10000,36,2.0,1.2000000000000002,0.8056681734764766,1
creator_52,campaign_2,0.0,1.0,1.0,0.9256238697793369,5,3.2004620031855433,4,3,560,100000,0.04514305964734961,5000,78,1.5622744450717763,1.2000000000000002,0.6400924006371087,1
creator_53,campaign_3,0.0,1.0,1.0,0.6153396203701629,5,3.6415724728778542,5,4,1786,1000000,0.07542468495447907,1000,43,0.027460664519185638,2.0,0.7283144945755708,1
creator_54,campaign_4,0.0,1.0,0.5,0.9742220476796736,2,4.9606532360394615,3,3,90,500000,0.0350938122622027,5000,35,0.20158635413879292,0.9,0.9921306472078923,1
creator_55,campaign_5,0.0,1.0,1.0,0.9984307663186391,5,3.313190523104256,5,3,1735,5000,0.07021859003697316,10000,36,2.0,1.5,0.6626381046208512,1
creator_56,campaign_6,0.0,0.5,0.5,0.6305959093016528,5,4.761924503554878,3,2,613,10000,0.03010274927977029,50000,39,2.0,0.6000000000000001,0.9523849007109757,1
creator_57,campaign_7,0.0,0.5,1.0,0.9499647333019153,5,3.970812486156116,4,1,1423,10000,0.05986018735170366,50000,7,2.0,0.4,0.7941624972312231,1
creator_58,campaign_8,0.0,1.0,0.5,0.7093335838944724,2,3.4961756121471383,1,4,1244,1000000,0.01855024856406376,50000,11,1.430134110720286,0.4,0.6992351224294276,1
creator_59,campaign_9,0.0,1.0,0.5,0.7169933772419705,5,3.746792840520013,4,4,1403,50000,0.04593478456140195,50000,66,2.0,1.6,0.7493585681040026,1
creator_60,campaign_10,1.0,1.0,1.0,0.6924218478182032,1,4.93350652232089,5,2,347,500000,0.04912765536159903,5000,60,0.2026955868965925,1.0,0.986701304464178,1
creator_61,campaign_11,1.0,0.5,1.0,0.6604686793129302,5,3.6422476772862264,5,4,767,50000,0.07676939514908525,20000,70,2.0,2.0,0.7284495354572453,1
creator_62,campaign_12,0.0,0.5,1.0,0.7538262997726499,5,4.451969614949482,5,2,162,50000,0.07891720840308783,10000,55,2.0,1.0,0.8903939229898963,0
creator_63,campaign_13,0.0,1.0,1.0,0.8232556395168077,4,4.753609214623117,3,1,1539,1000000,0.07159071365422412,1000,49,0.0210366472053232,0.30000000000000004,0.9507218429246234,0
creator_64,campaign_14,0.0,0.5,1.0,0.6467952942729551,5,3.5268089249060703,1,2,296,5000,0.07437186614090223,10000,54,2.0,0.2,0.705361784981214,0
creator_65,campaign_15,0.0,0.5,0.5,0.7354687699549989,5,4.765401586329734,1,3,83,10000,0.032955350722252745,20000,28,2.0,0.30000000000000004,0.9530803172659468,1
creator_66,campaign_16,0.0,0.5,1.0,0.6003967457878508,4,3.972093673354578,3,3,1396,50000,0.05165602818921796,50000,35,2.0,0.9,0.7944187346709156,1
creator_67,campaign_17,0.0,1.0,0.5,0.9794236001863041,1,3.5452693069660537,2,3,290,1000000,0.04773322885830527,1000,28,0.028206601908495724,0.6000000000000001,0.7090538613932107,0
creator_68,campaign_18,1.0,1.0,0.5,0.9367842724935177,5,4.109158418160934,1,1,284,100000,0.03998914507824446,10000,66,2.0,0.1,0.8218316836321868,1
creator_69,campaign_19,0.0,1.0,0.5,0.9611459175166563,4,3.193796976369602,3,1,1269,100000,0.050612054802890376,10000,30,2.0,0.30000000000000004,0.6387593952739203,1
creator_70,campaign_20,0.0,1.0,0.5,0.9706597632258278,5,3.3213377914905147,2,4,803,1000000,0.04670553760075991,20000,22,0.6021669958184113,0.8,0.6642675582981029,1
creator_71,campaign_21,0.0,1.0,0.5,0.8298934606155449,5,2.9778124374410737,3,1,249,500000,0.010815678836797998,5000,22,0.33581698680099914,0.30000000000000004,0.5955624874882147,0
creator_72,campaign_22,0.0,1.0,0.5,0.7774080737562998,5,3.85756057324249,4,3,1208,500000,0.023328864982108465,10000,43,0.5184623707201805,1.2000000000000002,0.771512114648498,1
creator_73,campaign_23,0.0,0.5,0.5,0.6275638782412728,5,2.898603529050531,5,1,1070,5000,0.023554024608483347,1000,61,2.0,0.5,0.5797207058101062,1
creator_74,campaign_24,0.0,1.0,1.0,0.6386931801410242,5,4.339060375543772,1,1,1426,100000,0.06977293815172306,10000,54,2.0,0.1,0.8678120751087544,1
creator_75,campaign_25,0.0,0.5,1.0,0.8063756025862737,5,3.8956490781214983,5,4,285,10000,0.02652794648815577,50000,71,2.0,2.0,0.7791298156242996,1
creator_76,campaign_26,0.0,1.0,1.0,0.8286063684094305,5,2.965554023652788,1,4,1657,10000,0.06863948046581306,10000,20,2.0,0.4,0.5931108047305577,1
creator_77,campaign_27,0.0,1.0,1.0,0.9477782755995833,5,3.3610401506391927,1,1,907,500000,0.07523043910969489,5000,44,0.29752694260728274,0.1,0.6722080301278386,1
creator_78,campaign_28,0.0,0.5,1.0,0.6035977171269724,5,4.271403921454876,2,1,759,10000,0.08980216239851081,10000,38,2.0,0.2,0.8542807842909752,1
creator_79,campaign_29,0.0,0.5,1.0,0.7211832324782546,4,2.934503722363076,4,1,585,5000,0.0632743910835668,50000,82,2.0,0.4,0.5869007444726152,1
creator_80,campaign_30,0.0,1.0,0.5,0.6272537055105935,1,4.006088138976101,4,1,1505,1000000,0.03290418169269678,5000,66,0.12481003479064565,0.4,0.8012176277952202,1
creator_81,campaign_31,1.0,1.0,0.5,0.7266781661851585,3,2.9676179121688735,2,4,1234,10000,0.01597974686361103,10000,77,2.0,0.8,0.5935235824337747,1
creator_82,campaign_32,0.0,1.0,1.0,0.6787972223355763,5,3.180883532833653,4,1,1576,10000,0.08747113429274181,1000,36,2.0,0.4,0.6361767065667305,1
creator_83,campaign_33,0.0,1.0,1.0,0.7178668486765886,1,4.859744725636739,4,3,557,10000,0.08782530125661904,10000,31,2.0,1.2000000000000002,0.9719489451273479,1
creator_84,campaign_34,0.0,1.0,0.5,0.7076759564778873,1,4.911869537356067,5,1,1023,500000,0.02718838274861826,20000,63,0.8143538767833597,0.5,0.9823739074712133,1
creator_85,campaign_35,0.0,1.0,0.5,0.7009489906085884,1,3.1905682839131835,4,2,778,500000,0.04898598508041872,5000,85,0.31342378880965843,0.8,0.6381136567826367,1
creator_86,campaign_36,0.0,1.0,1.0,0.8485420619970218,4,4.851445884850658,3,1,977,10000,0.08572374695223965,50000,60,2.0,0.30000000000000004,0.9702891769701315,1
creator_87,campaign_37,1.0,1.0,1.0,0.8229329699003005,5,3.550588657979935,4,1,1695,100000,0.09339592137147301,50000,63,2.0,0.4,0.710117731595987,1
creator_88,campaign_38,1.0,1.0,1.0,0.7349666497519853,5,3.5841148118300747,3,3,835,1000000,0.07594856752435146,50000,10,1.395044596087301,0.9,0.716822962366015,1
